"disease","disease_label","alt_label"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6338","Dermatitis, Atopic, 7",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID634","Pulmonary alveolar proteinosis, congenital","Congenital pulmonary alveolar proteinosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6347","Biliary Cirrhosis, Primary, 2",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6348","Diabetes Mellitus, Insulin-Dependent, 24","IDDM24"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID636","Schwartz Cohen-Addad Lambert syndrome","Congenital melanocytosis with myelomeningocele and hydrocephalus"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6360","Multiple Synostoses Syndrome 3",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6363","Myopathy, Myofibrillar, Bag3-Related",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6365","Leukoencephalopathy, Cystic, Without Megalencephaly",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6371","Retinitis Pigmentosa 42",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6378","Three M Syndrome 2",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID638","Pancreatic carcinoma, familial","Familial Pancreatic carcinoma"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6381","Zechi-Ceide Syndrome","Occipital Atretic Cephalocele, Unusual Facies, and Large Feet"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6387","46,XY Sex Reversal 4","Chromosome 9p24.3 Deletion Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6387","46,XY Sex Reversal 4","46,Xy Gonadal Dysgenesis, Complete Or Partial, With 9p24.3 Deletion"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6389","Palmoplantar Keratoderma, Vorner Type",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6392","Spastic Paraplegia 36, Autosomal Dominant","Spg36"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID64","shubo-kyofu","shubo kyofu"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID64","shubo-kyofu","shubokyofu"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID640","Selig Benacerraf Greene syndrome","Renal dysplasia, megalocystis, and sirenomelia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6400","Benign Pseudohypertrophic Muscular Dystrophy",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6415","Ruvalcaba Syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6426","Atelosteogenesis Type 3","Aoiii"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6426","Atelosteogenesis Type 3","Atelosteogenesis Type Iii"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID644","Haspeslagh Fryns Muelenaere syndrome","Mental retardation with pterygia, shortness and distinct facial appearance"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID644","Haspeslagh Fryns Muelenaere syndrome","Haspeslagh syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID644","Haspeslagh Fryns Muelenaere syndrome","Distinctive craniofacial features with Pterygia and mental retardation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID644","Haspeslagh Fryns Muelenaere syndrome","Pterygia, Mental Retardation, And Distinctive Craniofacial Features"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6440","Dmd-Associated Dilated Cardiomyopathy","Cmd3b"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6440","Dmd-Associated Dilated Cardiomyopathy","Dilated Cardiomyopathy 3b"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6440","Dmd-Associated Dilated Cardiomyopathy","Dmd-Related Dilated Cardiomyopathy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6440","Dmd-Associated Dilated Cardiomyopathy","X-Linked Dilated Cardiomyopathy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID677","Jones Hersh Yusk syndrome","Aplasia cutis congenita, cleft palate, epidermolysis bullosa, and ectrodactyly"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID677","Jones Hersh Yusk syndrome","Aplasia cutis cleft palate epidermolysis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID677","Jones Hersh Yusk syndrome","Ptosis, ectropion, thin skin, beaked nose"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID698","Marden Walker like syndrome","Blepharophimosis, arachnodactyly, and congenital contractures"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID698","Marden Walker like syndrome","VDEGS"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID698","Marden Walker like syndrome","Van Den Ende-Gupta Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID698","Marden Walker like syndrome","Van den Ende Gupta syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID698","Marden Walker like syndrome","Marden-Walker-Like Syndrome Without Psychomotor Retardation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID698","Marden Walker like syndrome","Marden Walker like syndrome without psychomotor retardation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID7","Congenital Nongoitrous Hypothyroidism","Pituitary cretinism"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID781","Achondrogenesis type 1A","Achondrogenesis, Houston-Harris type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID781","Achondrogenesis type 1A","Achondrogenesis, Type Ia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID781","Achondrogenesis type 1A","Houston-Harris achondrogenesis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID861","Nablus mask-like facial syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID970","Blepharophimosis syndrome Ohdo type","Mental retardation, congenital heart disease, blepharophimosis, blepharoptosis and hypoplastic teeth"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID970","Blepharophimosis syndrome Ohdo type","Ohdo Blepharophimosis syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID970","Blepharophimosis syndrome Ohdo type","Ohdo Madokoro Sonoda syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID970","Blepharophimosis syndrome Ohdo type","Mental Retardation, Congenital Heart Disease, Blepharophimosis, Blepharoptosis, And Hypoplastic Teeth"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID979","Bobble-head doll syndrome","Bobble head doll syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID986","Pyknoachondrogenesis",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID995","Radial hypoplasia, triphalangeal thumbs and hypospadias","Radial hypoplasia triphalangeal thumbs hypospadias maxillary diastema"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID995","Radial hypoplasia, triphalangeal thumbs and hypospadias","Schmitt Gillenwater Kelly syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID995","Radial hypoplasia, triphalangeal thumbs and hypospadias","Radial hypoplasia, triphalangeal thumbs, hypospadias, and maxillary diastema"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1047","Pointer syndrome","Skeletal abnormalities, camptodactyly, facial anomalies, and feeding difficulties"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1102","Facio thoraco genital syndrome","Faciothoracogenital Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1102","Facio thoraco genital syndrome","Congenital anomalies, involving mainly the face, thorax, and genitalia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1103","Faciocardiorenal syndrome","Eastman Bixler syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID11233","Conducted Energy Weapon Injuries","Stun Gun Injuries"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID11233","Conducted Energy Weapon Injuries","TASER Injuries"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1191","Usher syndrome, type 2C","Usher Syndrome, Type IIC"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1319","Pemphigus vulgaris, familial","Familial pemphigus vulgaris"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1377","Young McKeever Squier syndrome","Olivopontocerebellar hypoplasia lethal type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1377","Young McKeever Squier syndrome","Pontocerebellar Hypoplasia Type 4"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1377","Young McKeever Squier syndrome","Encephalopathy, fatal infantile, with olivopontocerebellar hypoplasia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1414","X chromosome, trisomy Xp3","Duplication Xp3"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1414","X chromosome, trisomy Xp3","Trisomy Xp3"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1457","Chromosome 3, monosomy 3p25","Deletion 3p25"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1457","Chromosome 3, monosomy 3p25","Monosomy 3p25"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1777","Spinocerebellar ataxia 23","SCA23 Spinocerebellar ataxia 23"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1883","Microcephalic osteodysplastic primordial dwarfism, type 3","Microcephalic Osteodysplastic Primordial Dwarfism, Type III"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1883","Microcephalic osteodysplastic primordial dwarfism, type 3","Microcephalic osteodysplastic primordial dwarfism, Sicilian fairy type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1883","Microcephalic osteodysplastic primordial dwarfism, type 3","MOPD III"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1883","Microcephalic osteodysplastic primordial dwarfism, type 3","Osteodysplastic Primordial Dwarfism, Type III"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1883","Microcephalic osteodysplastic primordial dwarfism, type 3","Osteodysplastic primordial dwarfism, type 3"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1883","Microcephalic osteodysplastic primordial dwarfism, type 3","Microcephalic osteodysplastic primordial dwarfism, Caroline Crachami type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2112","Seres-Santamaria Arimany Muniz syndrome","Cleft palate, ankyloblepharon, alveolar synechiae, and ectodermal defects"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2195","Genoa syndrome","Semilobar holoprosencephaly and primary craniosynostosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2195","Genoa syndrome","Camera Lituania Cohen syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2195","Genoa syndrome","Holoprosencephaly craniosynostosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2195","Genoa syndrome","Holoprosencephaly, Semilobar, With Craniosynostosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2230","Lutz Richner Landolt syndrome","Biliary malformation with renal tubular insufficiency"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2230","Lutz Richner Landolt syndrome","Renal tubular insufficiency, cholestatic jaundice, and multiple congenital anomalies"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2230","Lutz Richner Landolt syndrome","Cholestatic jaundice and renal tubular insufficiency"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2262","Chromosome 5, uniparental disomy","Mosaic trisomy of chromosome 5"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2262","Chromosome 5, uniparental disomy","Uniparental disomy of 5"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2264","Chromosome 6, deletion 6q13 q15","Deletion 6q13 q15"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2264","Chromosome 6, deletion 6q13 q15","Monosomy 6q13 q15"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID235","Chromosome 20 ring",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2408","Filaminopathy, autosomal dominant","Filamin C-related myofibrillar myopathy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2408","Filaminopathy, autosomal dominant","Mfm, Filamin C-Related"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2408","Filaminopathy, autosomal dominant","Myofibrillar myopathy, filamin C-related"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2408","Filaminopathy, autosomal dominant","Myopathy, Myofibrillar, Filamin C-Related"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2497","Chromosome 14q, terminal duplication","Duplication 14qter"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2497","Chromosome 14q, terminal duplication","Trisomy 14qter"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2499","Partial Duplication 15q Syndrome","Chromosome 15, Trisomy 15q2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2499","Partial Duplication 15q Syndrome","Chromosome 15, distal trisomy 15q"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2499","Partial Duplication 15q Syndrome","Distal Duplication 15q"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2543","Chromosome 10 ring","Ring chromosome 10"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2731","Chromosome 19 ring","Ring chromosome 19"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2920","Pontocerebellar Hypoplasia Type 3","Cerebellar Atrophy With Progressive Microcephaly"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2920","Pontocerebellar Hypoplasia Type 3","Pch With Optic Atrophy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID294","Deletion 13q syndrome, partial","13q- syndrome, partial"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID294","Deletion 13q syndrome, partial","Chromosome 13, partial monosomy 13q"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID294","Deletion 13q syndrome, partial","Monosomy 13q, partial"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID294","Deletion 13q syndrome, partial","Partial monosomy of the long arm of chromosome 13"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2973","Brachydactyly, Type D","Stub Thumb"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID330","Epidermolysis bullosa, lethal acantholytic",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID3343","Cardiomyopathy, Dilated, 1C","CMD1C"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID3399","Auditory Neuropathy, Nonsyndromic Recessive",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID3633","Muscular Dystrophy, Congenital, Merosin-Positive",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID3679","Striatal Degeneration, Autosomal Dominant",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID3732","Sudden Infant Death with Dysgenesis of the Testes Syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4053","Skin Fragility-Woolly Hair Syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4119","Nystagmus 5, Infantile Periodic Alternating","Nystagmus, Infantile Periodic Alternating, X-Linked"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4121","Fg Syndrome 5","FGS5"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4175","Radioulnar Synostosis, Radial Ray Abnormalities, and Severe Malformations in the Male",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4203","Epilepsy, Intractable Childhood, With Generalized Tonic-Clonic Seizures","ICEGTC"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4234","Cardioneuromyopathy with Hyaline Masses and Nemaline Rods",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4291","Pontocerebellar Hypoplasia Type 2A","Volendam Neurodegenerative Disease"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4291","Pontocerebellar Hypoplasia Type 2A","Pontocerebellar Hypoplasia with Progressive Cerebral Atrophy"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4378","Popliteal Pterygium Syndrome, Lethal Type","Aslan Multiple Pterygium Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4378","Popliteal Pterygium Syndrome, Lethal Type","Bartsocas-Papas Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4378","Popliteal Pterygium Syndrome, Lethal Type","Multiple Pterygium Syndrome, Aslan Type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4378","Popliteal Pterygium Syndrome, Lethal Type","Pterygium, Popliteal, Lethal Type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4715","Microcephaly-Micromelia Syndrome",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4844","Faciocardiomelic Dysplasia, Lethal",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID4930","Diaphragmatic Hernia 3",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID5037","Chorea, Benign Familial",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID5446","Short QT Syndrome 3",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID5447","Short QT Syndrome 2",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6468","Prickle1-Related Progressive Myoclonic Epilepsy with Ataxia","Epilepsy, Progressive Myoclonic, 1b"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6468","Prickle1-Related Progressive Myoclonic Epilepsy with Ataxia","Epm1b"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6468","Prickle1-Related Progressive Myoclonic Epilepsy with Ataxia","Pme with Ataxia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6468","Prickle1-Related Progressive Myoclonic Epilepsy with Ataxia","Progressive Myoclonic Epilepsy 1b"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6468","Prickle1-Related Progressive Myoclonic Epilepsy with Ataxia","Progressive Myoclonus Epilepsy with Ataxia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6468","Prickle1-Related Progressive Myoclonic Epilepsy with Ataxia","Prickle1-Related Progressive Myoclonus Epilepsy with Ataxia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6474","Sebocystomatosis",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6479","Y Chromosome Infertility","Y Chromosome-Related Azoospermia"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID649","Heart defects limb shortening","Cardioskeletal syndrome, Kuwaiti type"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID649","Heart defects limb shortening","Congenital heart disease and skeletal malformations"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID651","Heart-hand syndrome, Spanish type","Upper limb malformations and congenital cardiac anomalies"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID651","Heart-hand syndrome, Spanish type","Brachydactyly and intraventricular conduction defect"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID6517","Trauma and Stressor Related Disorders","Trauma and Stress Related Disorders"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID652","Hydrocephalus, endocardial fibroelastosis, and cataracts","Communicating hydrocephalus, endocardial fibroelastosis (EFE) and congenital cataracts"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID817","Osteopetrosis lethal","Autosomal malignant osteopetrosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID817","Osteopetrosis lethal","Lethal osteopetrosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID926","Ectodermal Dysplasia-Skin Fragility Syndrome","Ectodermal dysplasia- skin fragility syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID926","Ectodermal Dysplasia-Skin Fragility Syndrome","Mcgrath syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID948","Clark-Baraitser syndrome","Baraitser Syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1065","Vestibulocochlear Dysfunction, Progressive","Familial progressive vestibulocochlear dysfunction"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1065","Vestibulocochlear Dysfunction, Progressive","Vestibulocochlear dysfunction progressive familial"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1065","Vestibulocochlear Dysfunction, Progressive","Familial progressive vestibulo-cochlear dysfunction"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1138","Cleft palate X-linked","Cleft Palate, X-Linked"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1138","Cleft palate X-linked","X-linked cleft palate"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1529","Talonavicular coalition",
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1585","Tollner Horst Manzke syndrome","Heptacarpo-octatarso-dactyly combined with multiple malformation"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1617","Kapur Toriello syndrome","Long columella with cleft lip-palate and eye, heart, and intestinal anomalies"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1617","Kapur Toriello syndrome","Cleft lip palate, facial, eye, heart and intestinal anomalies"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1688","Brachydactyly type A6","Brachydactyly, Type A6"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1688","Brachydactyly type A6","Osebold-Remondini syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1707","Leri pleonosteosis","Leri type pleonosteosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID1707","Leri pleonosteosis","Leri's pleonosteosis"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2145","Gurrieri Sammito Bellussi syndrome","Gurrieri syndrome"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2145","Gurrieri Sammito Bellussi syndrome","Skeletal dysplasia epilepsy short stature"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2303","6q+ Syndrome, Partial","Chromosome 6, Trisomy 6q2"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2303","6q+ Syndrome, Partial","Chromosome 6, partial trisomy 6q"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2303","6q+ Syndrome, Partial","Distal Duplication 6q"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2303","6q+ Syndrome, Partial","Trisomy 6q Syndrome, Partial"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2303","6q+ Syndrome, Partial","Trisomy 6q, Partial"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2452","Charcot-Marie-Tooth disease, Type 1D","CMT1D"
"http://rdf.ncbi.nlm.nih.gov/pubchem/disease/DZID2452","Charcot-Marie-Tooth disease, Type 1D","Charcot-Marie-Tooth Neuropathy, Type 1D"
